ProjectName,Is ML consumer,where,keyword,line_number,libraries,keywords
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/tf1/training/visuals.py,,75,keras,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/tf1/training/visuals.py,,75,keras,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/tf1/nsfw_detector/keras_predict.py,,62,keras,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/tf1/nsfw_detector/keras_predict.py,,97,keras,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/nsfw_detector/predict.py,,64,tensorflow,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/nsfw_detector/predict.py,,64,tensorflow,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/nsfw_detector/predict.py,,64,tensorflow,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/nsfw_detector/predict.py,,75,tensorflow,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/nsfw_detector/predict.py,,75,tensorflow,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/nsfw_detector/predict.py,,75,tensorflow,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/nsfw_detector/predict.py,,77,tensorflow,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/nsfw_detector/predict.py,,77,tensorflow,.predict(
GantMan/nsfw_model,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/GantMan/nsfw_model/nsfw_detector/predict.py,,77,tensorflow,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/app.py,,93,tensorflow,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/app.py,,93,tensorflow,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/app.py,,93,tensorflow,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/app.py,,93,tensorflow,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/app.py,,137,tensorflow,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/app.py,,137,tensorflow,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/app.py,,137,tensorflow,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/app.py,,137,tensorflow,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/notebooks/Untitled.py,,111,keras,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/notebooks/Untitled.py,,163,keras,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/notebooks/Untitled.ipynb,,136,keras,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/notebooks/Untitled.ipynb,,213,keras,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/notebooks/model_predict.py,,136,keras,.predict(
justachetan/img2latex,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/justachetan/img2latex/character_classification/notebooks/model_predict.py,,213,keras,.predict(
kalviny/MSDNet-PyTorch,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/kalviny/MSDNet-PyTorch/op_counter.py,,137,torch,.forward(
kalviny/MSDNet-PyTorch,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/kalviny/MSDNet-PyTorch/adaptive_inference.py,,51,torch,.no_grad(
harshbg/Sign-Language-Interpreter-using-Deep-Learning,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/harshbg/Sign-Language-Interpreter-using-Deep-Learning/Code/final.py,,34,tensorflow,.predict(
harshbg/Sign-Language-Interpreter-using-Deep-Learning,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/harshbg/Sign-Language-Interpreter-using-Deep-Learning/Code/final.py,,34,tensorflow,.predict(
harshbg/Sign-Language-Interpreter-using-Deep-Learning,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/harshbg/Sign-Language-Interpreter-using-Deep-Learning/Code/final.py,,34,tensorflow,.predict(
harshbg/Sign-Language-Interpreter-using-Deep-Learning,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/harshbg/Sign-Language-Interpreter-using-Deep-Learning/Code/final.py,,34,tensorflow,.predict(
svip-lab/PlanarReconstruction,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/svip-lab/PlanarReconstruction/predict.py,,60,torch,.no_grad(
isht7/pytorch-deeplab-resnet,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/isht7/pytorch-deeplab-resnet/init_net_surgery.py,,106,caffe,.forward(
isht7/pytorch-deeplab-resnet,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/isht7/pytorch-deeplab-resnet/init_net_surgery.py,,106,caffe,.forward(
isht7/pytorch-deeplab-resnet,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/isht7/pytorch-deeplab-resnet/evalpyt.py,,97,torch,.no_grad(
isht7/pytorch-deeplab-resnet,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/isht7/pytorch-deeplab-resnet/convert_deeplab_resnet.py,,108,caffe,.forward(
isht7/pytorch-deeplab-resnet,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/isht7/pytorch-deeplab-resnet/convert_deeplab_resnet.py,,108,caffe,.forward(
isht7/pytorch-deeplab-resnet,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/isht7/pytorch-deeplab-resnet/evalpyt2.py,,102,torch,.no_grad(
shibing624/pycorrector,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shibing624/pycorrector/pycorrector/t5/t5_corrector.py,,41,torch,.no_grad(
shibing624/pycorrector,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shibing624/pycorrector/pycorrector/mucgec_bart/monkey_pack.py,,24,torch,.no_grad(
shibing624/pycorrector,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shibing624/pycorrector/pycorrector/mucgec_bart/monkey_pack.py,,28,torch,.forward(
shibing624/pycorrector,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shibing624/pycorrector/pycorrector/mucgec_bart/monkey_pack.py,,32,torch,.forward(
shibing624/pycorrector,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shibing624/pycorrector/pycorrector/macbert/macbert_corrector.py,,46,torch,.no_grad(
shibing624/pycorrector,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shibing624/pycorrector/examples/macbert/predict_ckpt.py,,61,transformers,.predict(
shibing624/pycorrector,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shibing624/pycorrector/examples/macbert/predict_ckpt.py,,83,transformers,.predict(
cs-chan/Deep-Plant,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/cs-chan/Deep-Plant/HGO-CNN/prob_ext.py,,66,caffe,.predict(
cs-chan/Deep-Plant,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/cs-chan/Deep-Plant/GRU-CFA/E-CNN/getfeatures.py,,83,caffe,.predict(
claudio-unipv/quasi-unsupervised-cc,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/claudio-unipv/quasi-unsupervised-cc/src/evalmodel.py,,120,torch,.no_grad(
claudio-unipv/quasi-unsupervised-cc,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/claudio-unipv/quasi-unsupervised-cc/demo/qucc.py,,37,torch,.no_grad(
LoSealL/VideoSuperResolution,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/LoSealL/VideoSuperResolution/VSR/Backend/Torch/Util/Utility.py,,166,torch,.no_grad(
titu1994/DenseNet,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/titu1994/DenseNet/imagenet_inference.py,,24,keras,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/models/_teacher_forcing.py,,291,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/models/_topk_lm.py,,231,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/models/_text_generation.py,,170,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/pytree.py,,38,xgboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/pytree.py,,40,xgboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/pytree.py,,86,xgboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/pytree.py,,176,xgboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/pytree.py,,178,xgboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/pytree.py,,224,xgboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,260,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,260,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,260,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,272,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,272,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,272,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,295,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,295,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,295,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,527,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,527,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,527,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,535,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,535,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,535,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,541,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,541,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,541,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,634,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,634,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,634,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,718,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,718,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_tree.py,,718,catboost,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_gradient.py,,454,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_gradient.py,,527,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_gradient.py,,594,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_deep/deep_pytorch.py,,38,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_deep/deep_pytorch.py,,52,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_deep/deep_pytorch.py,,147,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_deep/deep_pytorch.py,,223,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/explainers/_deep/deep_pytorch.py,,335,torch,.no_grad(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/shap/benchmark/_sequential.py,,57,sklearn,.predict(
slundberg/shap,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/slundberg/shap/notebooks/tabular_examples/tree_based_models/NHANES I Survival Model.ipynb,,158,sklearn,.predict(
yuewang-cuhk/HashtagGeneration,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/yuewang-cuhk/HashtagGeneration/onmt/translate/Translator.py,,382,torch,.forward(
yuewang-cuhk/HashtagGeneration,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/yuewang-cuhk/HashtagGeneration/onmt/translate/Translator.py,,387,torch,.forward(
yuewang-cuhk/HashtagGeneration,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/yuewang-cuhk/HashtagGeneration/onmt/translate/Translator.py,,469,torch,.forward(
HendrikStrobelt/detecting-fake-text,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/HendrikStrobelt/detecting-fake-text/backend/api.py,,141,torch,.no_grad(
HendrikStrobelt/detecting-fake-text,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/HendrikStrobelt/detecting-fake-text/backend/api.py,,264,torch,.no_grad(
921kiyo/3d-dl,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/921kiyo/3d-dl/flask_webserver/flask_implementations.py,,82,keras,.predict(
921kiyo/3d-dl,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/921kiyo/3d-dl/kerasmodels/keras_eval.py,,429,tensorflow,.predict(
921kiyo/3d-dl,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/921kiyo/3d-dl/kerasmodels/keras_eval.py,,429,tensorflow,.predict(
921kiyo/3d-dl,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/921kiyo/3d-dl/kerasmodels/keras_eval.py,,429,tensorflow,.predict(
921kiyo/3d-dl,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/921kiyo/3d-dl/kerasmodels/keras_eval.py,,429,tensorflow,.predict(
921kiyo/3d-dl,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/921kiyo/3d-dl/kerasmodels/keras_eval.py,,429,tensorflow,.predict(
921kiyo/3d-dl,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/921kiyo/3d-dl/src/deprecated/classify.py,,53,keras,.predict(
921kiyo/3d-dl,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/921kiyo/3d-dl/src/deprecated/flask_app.py,,87,keras,.predict(
921kiyo/3d-dl,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/921kiyo/3d-dl/src/deprecated/flask_app.py,,163,keras,.predict(
rwightman/pytorch-image-models,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/rwightman/pytorch-image-models/validate.py,,311,torch,.no_grad(
rwightman/pytorch-image-models,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/rwightman/pytorch-image-models/inference.py,,264,torch,.no_grad(
rwightman/pytorch-image-models,Yes,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/rwightman/pytorch-image-models/convert/convert_from_mxnet.py,,17,mxnet,pretrained=True
